BTUNGPLHEAT,KWHOTH,KWHSPH,KWHCOL,KWHWTH,SQFTEST_x,FUELHEAT_x,TYPEHUQ_x,MONPOOL,ELWATER_x,BEDROOMS,kwh
0.6583972,671.067,133.91815,154.33609,1855.0194,700,5,5,-2,1,0,3127.98
-0.2630085,2455.9214,3414.569,1205.1046,-10.707181,1200,1,2,-2,0,3,9611.68
0.9503084,2606.4905,-19.308413,-83.04491,-15.8437,1800,1,4,-2,0,3,2620.06
-2.5237,3705.5083,102.28788,1477.715,-6.3928866,1200,1,2,-2,0,3,8091.28
-3.6494498,2977.3853,3276.662,2549.1255,1505.9452,1700,5,2,-2,1,3,10347.47
-0.042353585,5341.069,233.21953,2129.1104,190.2591,1150,1,2,-2,0,3,10345.28
0.2548889,3001.0056,9579.96,1677.1218,1734.864,2180,5,1,-2,1,3,21553.08
-0.8137552,6302.4287,-61.931034,1615.9866,-4.417807,1800,1,2,-2,0,3,6805.91
-1.2754986,3495.9072,2164.2366,3124.604,1176.0338,1200,5,2,-2,1,2,8465.36
0.30111516,1972.8514,-22.86932,769.1975,99.04552,900,1,5,-2,0,1,3030.5
-0.18125431,2060.343,-28.498545,958.05194,33.652454,1200,3,2,-2,0,2,2457.22
-0.33543435,1877.2623,1337.2229,1051.7953,5173.68,850,5,5,-2,1,1,12210.12
-1.3597264,6569.676,3250.7498,-200.51547,-60.69419,1850,3,2,-2,0,3,13369.03
1.4983433,7237.9697,106.559166,275.78625,70.04721,2340,1,2,-2,0,3,7018.97
0.12323276,6252.723,-62.337097,2673.3328,-173.26521,1200,1,3,-2,0,3,11716.42
1.0290831,4927.303,-7.0271616,1753.8792,-77.956345,1040,1,2,-2,0,1,5735.92
17.813147,12512.233,53.457497,3107.8716,213.76881,6030,1,2,-2,0,5,20506.46
1.0564169,4875.095,478.82858,1313.4259,1877.4519,1300,1,2,-2,1,3,10353.44
0.4998115,4833.162,2.5687628,5659.6284,87.57589,1850,1,2,-2,0,3,15454.84
0.38269812,2972.6946,-2.9788773,1536.6923,-58.23894,1300,1,2,-2,0,3,8231.97
0.24979113,4974.9536,35.69978,1320.8427,4199.682,1600,99,1,-2,1,3,10620.69
0.23072468,5679.269,5068.2285,2868.1113,3684.7478,2400,5,2,-2,1,3,17898.21
-0.13315435,4604.4644,3683.9175,1084.5066,1746.0823,1200,5,1,-2,1,3,3426.37
0.65163165,1537.1508,1312.405,765.0476,-166.7506,750,1,4,-2,0,1,4087.06
-57.195396,6155.2554,392.19397,169.40518,3326.2756,830,7,1,4,1,3,11914.33
-3.8508117,9973.707,175.80322,1075.2235,15769.122,1350,1,2,-2,1,3,28642.48
0.46846986,6359.3496,-1.7183444,-230.99596,8.696882,2510,1,2,-2,0,4,7173.19
38483.656,8585.755,-2.9873116,1690.6057,-22.73766,1800,1,3,4,0,4,14408.68
-0.10107527,5337.0083,1017.51654,1453.7441,-88.37095,1630,1,2,-2,0,3,8220.94
3.333384,4104.916,39.932392,3512.5972,126.05972,1100,-2,2,-2,0,3,6355.2
-0.049352683,2662.0486,50.27384,966.666,-56.946327,1000,1,2,-2,0,2,4183.12
-0.60725576,4883.0703,-49.550983,2069.8994,-64.90307,1250,1,2,-2,0,3,7018.24
0.91983145,6619.493,35.1833,2103.7144,-57.776684,1230,1,3,-2,0,3,16709.04
7.807122,7177.4033,3.8909104,2217.7559,-53.607864,3800,1,2,-2,0,4,12811.37
-3.1046653,4248.0127,3452.1577,3732.307,5560.324,1500,5,2,-2,1,3,20427.9
-0.23050228,8878.88,117.00503,326.82193,-337.76987,2590,2,2,-2,0,4,8872.5
0.51670885,3845.8853,-4.9853544,611.3651,3066.992,1700,1,3,-2,1,3,5781.96
-0.420072,3541.9336,59.416553,1246.0715,3443.2708,1720,2,2,-2,1,2,10584.67
-0.0659003,6111.4663,116.161446,766.3635,2422.1858,2900,2,2,-2,1,4,8957.51
0.24072245,4627.6133,6228.5537,2219.336,122.27686,1250,5,2,-2,0,2,13687.67
0.43873072,1933.8256,-9.1919775,1058.3453,-38.792957,1030,1,3,-2,0,2,2942.02
-0.37477684,6909.1904,369.104,1219.3566,-11.671027,1500,1,2,-2,0,3,11127.07
0.797311,2997.1162,6903.9126,422.2779,1811.4795,640,5,2,-2,1,1,13855.23
-1.0203387,4991.7056,-11.336046,628.7678,-8.657659,2400,1,2,-2,0,4,5705.77
0.6252076,9076.761,20.936306,2457.4553,126.186615,1250,1,2,-2,0,3,11204.06
-0.3823692,3126.3179,2698.1091,-256.38638,1623.6935,1200,5,2,-2,1,3,8338.92
0.5990391,3461.4492,427.03864,2018.6244,1030.2322,700,5,3,-2,1,2,7125.63
0.65312755,3958.5483,5322.5474,339.25513,4036.3635,780,5,2,-2,1,3,2152.78
-0.55038255,4323.552,-60.590813,1674.2278,-18.820189,1380,1,3,-2,0,2,4311.85
-2.2411807,6345.2,-9.9743805,2315.992,3163.045,2500,1,2,-2,1,4,11629.27
0.10064989,4675.1494,36.993195,480.09192,-5.3332653,1060,-2,2,-2,0,3,7883.86
1.5482628,3758.7642,1919.6497,972.02295,-17.554062,1500,3,2,-2,0,3,10398.89
11.881915,4737.0713,-80.96032,1122.4769,3095.6445,4000,7,2,-2,1,4,9913.65
1.8773733,8686.588,88.65275,987.5857,16.789833,1700,1,2,-2,0,3,10729.13
0.86761504,3577.6812,-19.128595,1783.5061,94.81587,860,1,5,-2,0,2,7439.81
-0.23404886,4649.8945,85.253265,3042.2363,84.24822,1280,1,2,-2,0,3,7606.51
3.3703632,6459.7715,-17.760056,2507.3997,26.724949,3400,1,2,-2,0,5,10239.8
1.9382958,3725.533,-15.735447,78.990616,319.74435,1460,1,2,-2,0,3,4043.59
0.51785123,3849.4578,1017.08734,416.72452,211.62773,2000,7,1,-2,0,4,5087.81
0.7756662,2474.7168,-129.31546,1193.7767,1345.2601,1540,1,2,-2,1,3,3701.17
-0.690402,5001.417,5008.4355,3714.6506,2796.7932,2200,5,2,-2,1,3,15713.86
-26.213062,4823.3594,3293.8188,4485.223,2071.55,1850,5,2,6,1,3,18075.96
1.6393759,2814.0317,1657.8588,1035.299,2262.115,1100,5,5,-2,1,2,8334.14
3.1415505,1827.6476,-50.14549,273.61398,140.32228,550,-2,5,-2,0,2,3662.81
2.780728,6245.3066,-20.658276,536.3194,58.959297,1100,1,2,-2,0,3,7782.06
97.93157,12695.398,-93.24198,3864.5076,167.66934,2100,1,2,4,0,4,19836.44
3.3788981,11060.151,4919.7603,5850.0234,51.572304,4500,5,2,-2,0,5,22417.89
0.48336396,5411.2065,3548.5916,249.43602,-205.401,1500,5,2,-2,0,3,17929.24
0.3135934,4890.8105,-66.94809,1269.6603,605.97974,1500,3,2,-2,0,3,5066.29
-0.27838764,2185.12,-40.924313,749.13635,3.0271955,750,1,5,-2,0,2,2024.61
5.583775,12391.204,-159.31017,121.67052,216.77888,1900,2,2,-2,0,3,17518.48
-15.090967,7484.2036,-26.886532,2736.5862,11.162803,4000,1,2,-2,0,4,16688.85
0.83749706,3362.5315,-9.503631,1408.3223,-76.18677,850,1,4,-2,0,2,3247.71
0.6014286,2751.9312,-89.27867,103.439766,2652.464,1200,1,3,-2,1,2,5523.23
0.23738904,1731.8687,3277.7876,-153.10715,1728.552,990,5,2,-2,1,2,1782.57
-0.031769637,2106.8901,990.65466,1282.0004,2281.74,1100,5,5,-2,1,2,4542.97
-0.18402506,1392.7313,10.280209,413.04468,62.643677,1100,1,5,-2,0,1,2543.87
-0.899961,5248.0654,2314.1616,5995.116,3620.924,2300,5,2,-2,1,4,22394.2
-187.74226,9757.206,2115.527,9216.482,1846.3552,2760,5,2,9,1,4,26338.06
1.4746552,6337.6904,-35.667095,2034.9662,-35.999138,1990,1,2,-2,0,3,9339.91
-0.111597165,4377.6216,916.18085,2562.1223,17.522486,1200,5,5,-2,0,2,10970.12
-2.2355335,6635.4473,28.318106,2259.0178,3808.2737,3500,1,2,-2,1,4,13322.49
-0.20704843,1763.8864,20.14108,-126.8783,-37.064663,1400,-2,2,-2,0,3,1500.24
5.208666,8197.142,2352.1836,4758.661,4206.627,3330,5,2,-2,1,4,14098.86
0.78223634,3104.1416,500.01968,1240.4714,167.0589,1100,1,2,-2,0,1,2168
0.18529318,4556.4556,6.052521,162.24661,-77.17315,980,1,5,-2,0,2,7480.9
-15.443839,6636.43,1396.6544,3462.3362,1582.9563,1780,5,2,-2,1,2,9733.31
-1.376668,5478.608,-76.609825,1139.9044,4973.0293,1730,1,2,-2,1,4,14916.95
0.23409487,4524.678,3018.129,808.3138,1123.7808,990,5,3,-2,1,2,8136.71
-0.19134744,3842.3225,5697.148,1472.5685,3462.9775,980,5,1,-2,1,3,16168.98
0.2334361,4741.931,1288.1154,1137.6381,2911.602,2500,7,2,-2,1,4,11425.27
-0.12573761,8188.184,-32.143753,1620.7897,68.448,1600,1,2,-2,0,3,8173.21
0.8061317,3682.8198,14.282975,-246.21938,-143.10785,1100,1,3,-2,0,3,5595.19
-0.35299823,6483.837,-57.885555,2382.69,54.87259,1200,1,2,-2,0,3,8300.72
-0.10053938,2994.5571,789.02716,3658.123,1217.627,1400,5,2,-2,1,2,5651.43
0.3290713,5128.4746,40.621784,179.49849,13.668216,1790,-2,1,-2,0,3,4879.49
0.09238897,788.0275,1354.5266,1068.2856,1667.7051,800,5,5,-2,1,1,6128.3
6.000209,847.06305,52.448284,-58.727036,834.0937,1000,1,4,-2,1,1,1889.94
0.03845866,1796.7931,1434.6073,246.84024,1267.49,750,5,5,-2,1,2,4161.48
2.2834823,10707.99,-17.046497,1247.7587,-4.2409143,3490,1,2,-2,0,5,15860.76
9.120257,2818.7202,-26.322525,150.14104,134.4877,950,1,4,-2,0,2,4676.24
0.27515438,4226.9277,4869.191,2281.3713,3907.8474,1400,5,1,-2,1,3,13932.91
-0.17699091,1850.4575,-26.339952,-167.76944,-49.04605,1350,1,2,-2,0,3,1687.8
0.38631606,1372.8916,1973.2817,-13.629223,40.354263,1000,5,4,-2,0,1,3445.21
0.10629318,7347.2793,-39.99613,2304.8936,-20.599285,3300,1,2,-2,0,4,7216.59
0.11991685,5429.0884,557.76697,4741.3394,116.26875,1600,1,2,-2,0,2,22826.57
0.13291779,5025.0283,160.156,1531.6306,135.43797,1210,1,2,-2,0,3,7474.25
0.38226396,4821.5127,-95.63003,566.85846,-6.0162477,2600,2,2,-2,0,4,5831.68
-0.09539731,4358.724,959.98206,27.71092,1903.682,700,5,5,-2,1,1,7711.81
-1.9280007,9673.998,612.31683,2177.9465,-64.08282,2400,1,2,-2,0,5,14548.73
0.12272356,2908.2512,3034.768,591.74506,1912.4681,1250,1,5,-2,1,2,9846.73
232.0348,14826.83,68.52335,1795.4187,462.18872,2100,2,2,-2,0,3,38007.28
0.19529994,3505.138,-33.724144,-70.96352,44.30131,650,1,4,-2,0,1,4391.36
-1.2142029,5846.648,-22.22754,2676.5698,-75.64095,1630,1,2,-2,0,3,6973.38
2.094099,2847.625,1560.823,-164.40775,2627.7676,650,5,5,-2,1,1,4907.34
0.80200696,3955.7317,-47.70501,1441.9373,3367.5408,1200,1,2,-2,1,4,6326.11
3.1982021,5825.376,1365.8845,2225.2441,1819.3124,1200,5,2,-2,1,3,8250.52
17.883785,13290.32,152.24554,2251.6504,123.58947,2200,7,2,-2,0,3,20272.06
0.3219185,2951.35,695.96436,764.0609,3059.5564,980,1,1,-2,1,2,7978.08
1.5646057,5698.0947,1637.3665,2105.9841,-72.17959,1250,1,2,-2,0,3,9639.59
-3.9032369,4827.5547,44.961563,1639.0818,14.560315,2390,2,2,-2,0,3,9557.16
1.6882857,3280.3857,582.9036,2035.8898,1817.4475,840,5,4,-2,1,1,5926.42
-0.052452885,6961.3535,1221.519,5650.1797,4682.154,1600,5,2,-2,1,3,20747.28
-0.20087056,1707.5823,-66.80265,563.45996,1510.1633,730,-2,5,-2,1,1,1954.78
0.38673648,5349.286,112.76191,924.2975,3553.6357,2000,2,2,-2,1,3,8468.07
-25.6506,7619.6855,2020.3217,4205.801,1889.4344,1620,5,2,-2,1,3,17526.05
0.29132316,3011.6167,964.2331,1742.2258,3616.8606,1650,5,5,-2,1,3,14763.84
-37.61775,6653.76,-118.70593,-711.06506,1849.8245,1200,2,2,-2,1,2,12527.75
0.4412531,3932.6301,651.48804,1037.1322,-65.43171,1600,3,2,-2,0,3,6614.84
3.2783859,3380.4033,-24.468643,2711.0273,-88.94149,1560,1,2,-2,0,3,6211.7
0.7922523,4660.0376,8222.224,3.881384,1995.3297,1620,5,2,-2,1,3,12821.59
0.49292877,2897.6943,61.491028,272.45105,-116.509865,1100,1,5,-2,0,2,1841.92
-0.2851934,5696.145,341.36664,4115.469,1695.7671,4000,1,2,-2,1,4,17317.11
1.4296206,4784.755,19.479195,3896.5479,10.531093,890,1,2,-2,0,3,10430.57
-2.7651963,4330.965,2264.9438,1695.8258,-68.17938,3000,1,2,-2,0,4,11180.08
0.8849687,4077.327,-55.678493,75.969315,-57.897125,2100,1,2,-2,0,4,5165.71
0.38631606,3282.4563,1199.9952,1322.7565,4067.1545,1000,5,4,-2,1,3,10752.74
-0.1975693,3288.644,287.435,-176.84125,3369.8945,1000,7,2,-2,1,1,6868.55
-4.2015557,7056.5127,-52.737,3902.78,-7.5536933,2150,1,2,-2,0,3,13958.13
0.44486648,4967.1313,-17.37561,-48.634716,9.060016,2250,1,2,-2,0,4,7375.69
0.10666917,1852.2957,-61.131546,6.186356,-404.69327,770,1,4,-2,0,2,1768.66
-0.79520947,1165.2778,-47.19585,-62.98017,53.044647,600,1,4,-2,0,1,1806.54
-0.9914795,5018.7793,27.793108,1479.079,-31.938276,1780,1,2,-2,0,3,6279.19
5.3968477,3852.0122,658.5341,1668,3115.819,910,2,2,-2,1,3,7557.52
-0.60112435,2973.7805,6259.359,876.9214,2528.012,940,5,1,-2,1,3,14643.83
0.40932596,3353.379,25.741737,1988.5472,0.9360187,950,1,3,-2,0,2,8292.62
1.536785,6391.081,-62.42835,2123.28,2896.4065,4000,1,2,-2,1,4,12017.6
34291.17,6016.56,-5.891672,2249.3499,96.56761,930,1,2,4,0,2,9244.79
-0.14317815,3793.27,-99.89179,558.3867,-18.069204,1320,3,2,-2,0,2,2031.18
1.9238788,9179.094,2783.446,4003.4802,-26.619024,1630,1,2,-2,0,4,22571.94
0.18388347,4104.8965,-46.83684,94.53318,218.62204,1100,3,2,-2,0,2,3563.57
-0.04754036,4408.0933,25.581343,2458.6301,1588.0138,1800,1,2,-2,1,3,15935.09
-4.5886564,5784.7236,13.998635,1721.3107,-51.37081,1380,1,2,-2,0,4,11622.39
0.121630006,5712.475,17466.982,4979.3945,-334.10846,3300,5,2,-2,0,2,37934.78
-11.298843,7808.046,-1.8090837,1242.5673,1.375567,2870,1,2,-2,0,4,10432.38
0.24841727,2129.0427,547.3136,988.9999,10.12445,1720,1,3,-2,0,2,2599.31
0.13107201,4645.5786,-76.33472,-74.40543,252.6967,1200,3,2,-2,0,3,5259.75
1.3802105,3233.7466,-32.17924,1994.2203,-46.64203,800,1,5,-2,0,1,5394.15
0.66266084,6342.8613,3552.3928,3233.0083,1038.1661,2020,5,2,-2,1,3,16221.76
0.26880684,2318.837,929.22473,4524.71,-276.19626,880,5,5,-2,0,2,8162.09
0.08073356,2708.3528,5654.9775,-459.49875,2084.1978,680,5,1,-2,1,2,8009.51
0.23328792,5619.403,-25.442844,2922.9001,-19.66893,1640,1,2,-2,0,4,14595.21
-13.560888,5332.723,-32.49376,764.4218,-131.87325,1730,1,3,-2,0,3,6741.34
0.13138218,4403.5874,-8.288398,1695.2534,1656.4899,700,1,1,-2,1,3,8372.46
-1.2137233,3934.7131,-127.145966,2306.934,-32.06186,1010,1,5,-2,0,2,6251.94
0.23611464,2025.761,-20.34926,238.90092,-98.84938,700,1,5,-2,0,1,2051.51
0.81979805,3917.5244,3054.7273,-0.26180458,5056.755,560,5,1,-2,1,2,9907.97
-7.3135448,9490.552,-58.835114,5576.2627,-154.88882,2170,1,2,-2,0,4,18692.44
0.09508469,3467.566,-41.682796,157.61693,3489.951,900,1,5,-2,1,2,6765.91
-1.68118,6647.782,-14.241929,2025.2379,154.50883,1900,1,2,-2,0,4,13626.23
0.35836184,3387.388,33.845802,421.94476,2779.8035,1800,1,1,-2,1,4,6137.85
0.008168253,4549.141,327.12808,1829.201,-4.468723,2400,1,3,-2,0,3,4885.51
-4.53306,10072.753,5925.5024,1893.2952,58.6621,2550,1,2,-2,0,5,19011.23
7.970751,4556.9316,2175.257,3880.625,1283.2065,2400,5,2,-2,1,3,13630.75
1.3751205,7315.9478,5598.0405,1958.1165,4350.7764,1060,5,2,-2,1,4,16791.63
5.190216,8224.791,10741.278,2468.9585,2719.536,3000,5,2,-2,1,3,25802.96
-0.6612935,2055.4001,5011.0254,705.123,1736.7935,1650,5,2,-2,1,3,5661.89
1.9421027,7605.692,2.7329865,1797.1733,35.957314,2150,1,2,-2,0,4,15917.06
-2.4442892,6579.555,4185.4883,2223.455,-307.43192,2500,5,2,-2,0,3,14583.02
-0.012588433,4864.5527,-8.297151,888.8495,-23.08797,1100,1,2,-2,0,2,6864.38
0.9438512,4952.4663,3111.3342,3198.823,2534.3374,1580,5,2,-2,1,3,18304.4
-2.512152,4906.1885,16.775082,872.03705,-243.60374,1300,3,2,-2,0,3,5877.96
-0.17669041,3431.838,504.53372,1255.0245,4652.514,600,2,1,-2,1,2,9039.58
0.27647552,4144.4556,919.4571,2196.0417,1775.2437,1100,5,5,-2,1,2,13749.69
-0.30091146,7339.4053,2465.9805,3874.3171,38.46618,680,1,1,-2,0,3,14552.52
0.71759224,5291.1313,-70.41213,2381.7007,155.84346,1790,1,2,-2,0,4,6131.73
0.040327735,6073.349,1984.6959,2487.9714,6258.613,410,5,1,-2,1,3,16385.63
0.7153564,1685.165,-23.546371,541.5352,0.57741,780,1,5,-2,0,1,1471.76
69.03982,4229.6597,567.92664,41.691742,117.00168,850,5,5,-2,0,2,4603.12
0.71041965,7946.1206,612.4485,3674.7563,-12.22141,2450,1,2,-2,0,4,13677.41
-0.18237655,1315.0658,641.7085,1191.3506,810.0536,660,5,5,-2,1,1,4749.28
-3.5343735,6971.166,434.78735,1843.1058,3840.1611,1150,1,2,-2,1,4,11537.56
0.105678126,3533.3726,-31.810211,1069.4181,-21.802254,1000,1,2,-2,0,3,5592.37
-1.6734879,7021.1523,-43.300755,926.19104,74.31171,2400,1,2,-2,0,3,12935.13
-0.846744,6454.2295,7815.9834,1975.481,3526.7124,3000,5,2,-2,1,4,24283.14
-1.4309648,7596.0884,126.47615,1587.8003,150.06328,1170,1,1,-2,0,3,8945.75
3.609711,2001.5414,1086.5414,2486.4233,1704.6124,600,5,1,-2,1,1,8933.07
0.046418957,2846.6116,842.7217,1839.7131,1331.0256,1300,1,2,-2,1,3,6853.24
0.6721691,5033.4233,4427.0435,-63.340187,115.80651,2100,1,2,-2,0,5,11645.22
5.9836597,7273.614,76.30533,1746.7059,75.07173,2000,3,2,-2,0,5,7897.58
0.4152637,1735.849,3062.009,-104.6836,2623.4736,580,5,5,-2,1,2,7891.93
0.47329143,3015.031,3621.4023,1878.6338,1643.0854,1000,5,4,-2,1,2,14267.83
-0.42573717,8174.951,2961.124,308.58847,8021.896,1100,5,2,-2,1,3,19498.04
0.7927868,4948.5264,2850.5542,3761.4453,3538.1255,1120,5,1,-2,1,3,15785.23
0.682806,7347.8125,25.565662,1755.932,47.891804,1900,2,2,-2,0,3,8543.01
37.234997,8692.377,249.85213,735.00037,86.791855,4000,2,2,-2,0,5,8543.32
0.43359965,3434.6462,2012.587,1080.3704,-76.28127,1990,5,2,-2,0,3,2741.76
0.7519983,5216.2314,-39.69892,502.35983,-178.83311,1400,1,2,-2,0,3,8768.08
0.82247734,1781.564,1614.6613,1185.169,2900.9028,800,2,1,-2,1,2,7772.4
0.16514912,7434.9966,-18.015053,5105.0103,99.22394,2400,1,2,-2,0,4,12223.75
0.22824816,4281.603,8.248321,2851.8381,32.133835,1120,1,2,-2,0,1,10389.27
0.3230179,3761.3042,1555.5594,1681.5687,4.753533,1990,1,2,-2,0,3,9680.93
0.47004238,4651.9453,-10.618824,1120.2521,51.676323,1850,1,2,-2,0,3,7093.07
-0.021204026,2161.039,323.31146,361.68384,2689.6023,1100,5,5,-2,1,2,8300.68
-0.8783017,8350.91,3568.4507,5076.8794,4746.6733,2500,5,2,-2,1,4,26360.64
1.0445757,3002.1572,-4.061193,1018.441,25.420193,1000,1,3,-2,0,4,3463.96
0.47214592,4192.911,-26.219719,193.82315,172.53687,1430,1,2,-2,0,3,4174.58
0.28651157,3901.3223,3327.2524,1714.1432,4011.7747,820,5,4,-2,1,2,13118.73
-1.4357214,13279.265,-71.04684,1120.9325,-45.340076,2200,1,2,-2,0,3,23322.67
-17.983757,25939.824,-43.93537,1551.0146,128.60872,2100,3,2,-2,0,4,37860.41
0.59529155,2150.4783,547.9117,3130.3499,1716.2147,1700,5,5,-2,1,2,6997.54
0.20596845,2872.0896,1464.3802,1960.5106,4096.7256,1900,5,4,-2,1,3,14516.61
2.327736,7917.6055,430.59253,4484.287,-12.86851,3500,1,2,-2,0,5,9115.35
0.66956764,4821.4194,690.67194,2705.5962,71.22653,1260,1,2,-2,0,3,7695.46
-0.1625513,1326.2291,1330.2512,-79.645615,1137.6111,530,5,4,-2,1,0,3453.61
0.071860135,2763.257,-62.583416,1453.664,-139.01253,830,1,2,-2,0,3,6720.71
-1174.4462,6259.28,-11.162055,10697.014,3519.5588,2600,-2,2,2,1,4,32556.57
0.00796678,3760.4355,1966.7511,2807.7207,1494.0068,1650,5,2,-2,1,3,7560.6
0.15610571,4473.281,-27.412405,878.7487,-105.73013,1340,3,2,-2,0,3,5509.27
1.0572722,2543.5928,1860.1239,4632.4673,1468.11,1800,5,2,-2,1,2,14191.56
0.31265873,2609.8218,7615.7227,1741.3868,4562.7427,1600,5,2,-2,1,3,6902.97
-2.712468,4864.2563,-37.11054,2272.4785,31.113787,2300,1,2,-2,0,3,7315.31
-0.3711624,3701.8652,99.79146,887.44806,3732.549,1090,2,1,-2,1,2,9041.29
0.78341264,7503.296,10.642126,3835.278,-52.275627,3550,1,2,-2,0,4,15835.26
0.3141265,5235.17,7891.8306,368.80707,223.98085,2100,5,2,-2,0,3,12074.78
0.25237346,1971.61,-71.405464,1956.7571,10.061553,1000,1,5,-2,0,2,5431
0.32438046,3357.42,-471.51593,0.87021655,2123.4866,500,7,2,-2,1,1,10762.5
1.2415751,1681.8899,971.3795,698.29193,1871.9318,780,5,5,-2,1,1,6655.29
1.1434058,2963.8423,3949.2021,1232.4586,-96.88448,1950,5,3,0,0,3,9819.11
0.33678758,5847.446,-9.244012,1919.8132,-16.387297,1700,1,2,-2,0,4,9575.58
-0.0329003,3857.1284,27.880392,107.87619,130.59384,1700,2,2,-2,0,3,5208.43
1.1683561,3346.0896,14.847658,2855.3398,64.531815,600,-2,2,-2,0,2,5210.79
0.4655601,3061.1038,585.4936,628.66376,1906.1687,850,1,5,-2,1,1,8427.79
-0.30570692,3064.8857,26.451904,1841.6968,2228.6443,1100,3,2,-2,1,3,5799.78
0.05263015,3746.572,51.797638,1075.7695,3996.677,1980,3,1,-2,1,3,10400.83
-0.39868978,967.2274,1638.7014,862.3312,685.11206,900,5,5,-2,1,1,6249.57
-0.41549584,4778.5615,1366.9617,2010.7035,3012.7217,1500,1,2,-2,1,3,17731.17
-3.6271062,7634.4214,7544.341,579.4425,5203.902,2080,5,2,-2,1,3,21825.12
-0.14751814,6471.4297,2144.4573,3889.467,3653.8337,2380,5,2,-2,1,3,19867.6
1.6814383,3919.2742,-7.848642,646.00134,-21.670958,1810,3,2,-2,0,5,4767.28
-1.0577381,4642.806,258.66193,147.38635,3147.334,1900,1,2,-2,1,3,6169.48
29.903566,7678.1367,6470.264,3166.8235,3163.016,3700,5,2,-2,1,5,21133.16
-0.13022988,5665.214,916.5282,1468.4387,66.0118,1200,1,2,-2,0,2,11125.08
2.6286504,3720.8782,57.49755,6137.9116,1459.5441,2000,-2,2,-2,1,4,10936.36
-5.3714027,6175.376,1720.4277,-84.16499,6924.783,1500,5,5,-2,1,2,15617.38
0.78260654,4225.7183,-6.1922655,1092.4177,76.87498,450,1,1,-2,0,2,3993.24
-0.5273462,4002.1099,2393.9502,-81.14465,2810.6987,1300,7,2,-2,1,3,8344.64
-0.27066913,5184.9727,-47.669865,43.302628,228.52394,2300,1,2,-2,0,3,6606.66
-2.1699383,3083.4229,21.511776,1216.3646,87.960625,1500,3,2,-2,0,4,1167.76
-3.8679278,8973.865,4435.482,4721.4766,2606.5918,2880,5,2,-2,1,3,21257.95
0.33516648,1819.093,1420.9774,543.5194,-5.6921296,1200,1,4,-2,0,2,6084.63
-12.813779,9435.248,-2.9729092,1578.627,82.15604,3190,1,2,-2,0,4,10803.95
-0.12408495,7097.853,-42.24458,2409.684,69.354904,1100,1,2,-2,0,3,7590.75
-2.0699434,3425.212,10651.124,1384.6393,2534.0588,2600,5,2,-2,1,3,15015.49
1.1198237,5084.86,6074.592,1946.5753,6337.1943,2300,5,3,-2,1,2,24264.47
-0.3711624,2661.7104,-22.687279,-44.70408,-92.00585,1000,3,4,-2,0,1,2450.59
2.1364143,4142.4546,-27.556011,694.05194,-81.237076,1950,1,2,-2,0,4,8843.99
-2.2060452,5761.142,4511.001,4050.9087,4484.639,2100,5,2,-2,1,3,23298.2
0.49664316,4169.948,498.54822,1622.6433,47.75613,1100,1,3,-2,0,4,7989.8
-0.7364136,6620.531,0.3903671,1989.1858,-29.61453,2920,1,2,-2,0,5,9502.07
0.5298836,4308.1113,-29.475231,1282.8369,-85.68163,1030,1,3,-2,0,2,6427.79
0.086440764,1052.6984,-70.37523,-199.47833,78.109985,1000,-2,2,-2,0,2,1398.57
-0.3457175,3505.9849,-29.248842,843.54504,952.56354,960,2,2,-2,1,3,5261
12.368689,5117.811,7842.2183,1560.2356,2572.3403,3700,5,2,-2,1,2,15766.81
-1.720293,7441.485,38.633663,3241.2937,-86.04312,2590,1,2,3,0,4,13285.36
-0.29993895,3561.2546,64.82126,1234.0669,1880.4027,1000,1,1,-2,1,2,10082.25
-107.41151,19620.346,15.8413105,13029.582,-0.14673942,3800,1,2,5,0,5,35394.94
-105.169655,6684.3926,3923.1592,3042.2095,2112.7664,1900,5,2,5,1,3,23099.83
-0.90976053,7711.0493,2260.7888,2049.0718,-128.63838,2200,2,2,-2,0,3,15353.43
-0.049309157,3243.82,-220.44107,-196.53786,6146.604,1500,3,2,-2,1,0,9860.41
-18.363152,9087.172,4.0824356,925.97003,44.212803,1560,1,2,-2,0,4,9805.35
-29.968918,10183.572,-53.696095,4450.7583,4935.777,3500,1,2,6,1,4,16819.52
2.498494,3540.6575,6177.02,1360.445,3159.1934,2240,5,2,-2,1,3,10676.6
-67.89911,6326.5186,351.7272,3135.531,141.57127,1520,1,2,-2,0,3,11874.99
0.19105054,4782.4277,559.5768,1382.8535,2792.5273,1200,1,2,-2,1,3,9023.4
-97.079094,6793.4316,29.9809,1309.4364,-17.958218,2400,1,2,4,0,5,7764.32
-1.6091412,8259.882,1741.4202,5415.3457,4471.065,3510,5,2,-2,1,4,19570.08
-0.078451194,1936.8339,-34.281643,811.8644,20.874739,800,1,4,-2,0,1,3033.84
1.1197712,3095.968,1751.8495,1852.6638,1998.9751,1200,5,5,-2,1,2,9072.19
0.36754423,9003.187,24.526608,7436.745,-251.01933,1750,1,2,-2,0,4,15528.36
1.1262412,4171.6255,-11.291342,5343.234,-112.12752,1840,1,3,-2,0,4,8029.07
27.997911,10608.933,28.27399,3215.3918,-15.80642,3000,2,2,3,0,3,16459.62
0.22753026,3764.8953,5064.176,1133.2876,1409.6859,1400,5,2,-2,1,3,4851.96
